id,Date,Open,High,Low,Close,Volume,movel_26,movel_10,MACD
107,2001-09-17,7.3,8.05,7.05,7.49,10389400,9.68615384615,8.581,-1.1051538461500012
108,2001-09-18,7.59,7.75,6.5,7.29,5614100,9.50884615385,8.312999999999999,-1.1958461538500007
109,2001-09-19,7.35,7.45,6.64,7.31,9193000,9.34384615385,8.125,-1.2188461538500004
110,2001-09-20,7.11,7.64,7.05,7.48,8319200,9.20423076923,8.004,-1.2002307692299998
111,2001-09-21,6.95,7.72,6.69,7.48,12733800,9.08961538462,7.858,-1.2316153846200004
112,2001-09-24,7.7,7.83,7.31,7.46,4447000,8.99384615385,7.745,-1.2488461538500006
113,2001-09-25,7.49,7.57,7.02,7.09,4610500,8.877307692310001,7.689,-1.188307692310001
114,2001-09-26,7.2,7.23,6.0,6.35,7291600,8.716538461539999,7.508999999999999,-1.2075384615399996
115,2001-09-27,6.47,6.64,5.67,6.2,8033900,8.567307692310001,7.278,-1.2893076923100013
116,2001-09-28,6.25,6.47,5.83,5.97,6515900,8.41961538462,7.0120000000000005,-1.4076153846199997
117,2001-10-01,5.91,6.1,5.51,6.01,7864300,8.26653846154,6.864,-1.4025384615399998
118,2001-10-02,6.17,6.17,5.95,6.08,5386100,8.10038461538,6.7429999999999986,-1.3573846153799998
119,2001-10-03,6.17,7.21,6.02,6.76,5219200,7.98,6.688,-1.2920000000000007
120,2001-10-04,7.09,7.87,6.68,7.04,6129300,7.858461538460001,6.644,-1.2144615384600008
121,2001-10-05,6.97,7.9,6.74,7.2,5779300,7.765,6.6160000000000005,-1.1489999999999991
122,2001-10-08,7.07,7.3,6.91,7.12,3902900,7.64538461538,6.582000000000002,-1.0633846153799995
123,2001-10-09,7.11,7.12,6.67,6.91,2714400,7.52153846154,6.564,-0.9575384615399996
124,2001-10-10,6.9,7.65,6.8,7.26,2992600,7.41730769231,6.655,-0.7623076923100003
125,2001-10-11,7.54,8.16,7.5,7.85,6669700,7.36576923077,6.82,-0.5457692307699995
126,2001-10-12,7.76,8.15,7.47,8.07,3580600,7.341923076919999,7.03,-0.3119230769199985
127,2001-10-15,8.24,9.2,8.23,8.88,8496100,7.33961538462,7.317,-0.0226153846199999
128,2001-10-16,9.23,9.75,9.11,9.56,8242000,7.376923076919999,7.665,0.2880769230800011
129,2001-10-17,9.98,9.99,8.85,8.92,8866000,7.42576923077,7.881,0.45523076923
130,2001-10-18,8.91,9.23,8.38,8.47,4284600,7.438076923080001,8.024,0.5859230769199986
131,2001-10-19,8.49,8.52,7.5,8.01,6697600,7.41884615385,8.105,0.6861538461500007
132,2001-10-22,8.07,8.86,8.04,8.77,4157900,7.4242307692299985,8.27,0.8457692307700002
133,2001-10-23,9.25,9.6,8.85,9.55,11251100,7.503461538460001,8.533999999999999,1.0305384615399982
134,2001-10-24,8.05,8.15,7.4,7.64,26528900,7.516923076919999,8.572000000000001,1.0550769230800014
135,2001-10-25,7.39,7.78,7.15,7.77,8758900,7.53461538462,8.564,1.0293846153799997
136,2001-10-26,7.63,8.01,7.51,7.56,6038300,7.537692307689999,8.513,0.9753076923100004
137,2001-10-29,7.61,7.66,7.04,7.05,5073300,7.52115384615,8.33,0.8088461538500002
138,2001-10-30,7.01,7.03,6.32,6.42,9981000,7.48115384615,8.016,0.5348461538500002
139,2001-10-31,6.79,7.02,6.55,6.98,7532100,7.476923076919999,7.822,0.3450769230800006
140,2001-11-01,7.08,7.1,6.6,6.95,4895800,7.5,7.67,0.16999999999999993
141,2001-11-02,6.95,6.95,6.67,6.71,3631800,7.51961538462,7.54,0.02038461538000025
142,2001-11-05,7.1,7.2,6.95,6.99,6028000,7.55884615385,7.362,-0.19684615385000012
143,2001-11-06,7.08,7.13,6.91,7.05,5336700,7.59884615385,7.112,-0.4868461538500002
144,2001-11-07,7.01,7.68,7.0,7.43,9231800,7.65076923077,7.091,-0.5597692307699997
145,2001-11-08,7.66,7.67,6.74,6.97,9388600,7.65884615385,7.011,-0.6478461538499998
146,2001-11-09,7.06,7.22,6.97,7.12,4252000,7.661923076919999,6.9670000000000005,-0.6949230769199986
147,2001-11-12,7.16,7.24,6.8,7.05,3717600,7.65615384615,6.9670000000000005,-0.68915384615
148,2001-11-13,7.44,7.5,7.2,7.29,6063600,7.662692307689999,7.0539999999999985,-0.6086923076900002
149,2001-11-14,7.63,9.54,7.6,9.49,29170400,7.761923076919999,7.305,-0.45692307691999895
150,2001-11-15,9.22,9.9,8.75,9.05,20750900,7.83076923077,7.515,-0.31576923077000085
151,2001-11-16,9.21,9.35,8.75,8.95,12943700,7.873076923080001,7.739,-0.1340769230800012
152,2001-11-19,9.35,9.5,9.0,9.19,9897800,7.91615384615,7.959,0.04284615384999935
153,2001-11-20,9.07,9.3,8.6,8.6,7365400,7.90538461538,8.113999999999999,0.20861538461999896
154,2001-11-21,8.74,8.97,8.04,8.8,8953200,7.87615384615,8.251,0.3748461538499992
155,2001-11-23,8.9,9.14,8.56,9.08,4038200,7.88230769231,8.462,0.5796923076899994
156,2001-11-26,9.83,12.26,9.8,12.21,48476500,8.02615384615,8.971,0.9448461538499996
157,2001-11-27,12.05,12.25,11.22,11.48,33338900,8.15961538462,9.414,1.2543846153799991
158,2001-11-28,11.24,12.4,11.18,11.59,48349800,8.26807692308,9.844,1.5759230769199988
159,2001-11-29,11.89,11.9,10.79,11.15,20022200,8.32961538462,10.01,1.6803846153799995
160,2001-11-30,11.3,11.55,10.8,11.32,8647800,8.47115384615,10.237,1.7658461538499992
161,2001-12-03,11.02,11.08,10.48,10.49,9308300,8.57576923077,10.390999999999998,1.8152307692299985
162,2001-12-04,10.93,12.1,10.71,11.93,14331200,8.74384615385,10.665,1.9211538461499984
163,2001-12-05,12.4,12.8,11.6,11.76,23383700,8.925,10.981,2.055999999999999
164,2001-12-06,12.04,12.4,11.85,12.1,12280100,9.14346153846,11.311,2.1675384615399995
165,2001-12-07,12.29,12.3,11.5,11.71,6969400,9.325384615379999,11.574000000000002,2.2486153846200025
166,2001-12-10,11.55,12.15,11.44,11.65,8349100,9.50615384615,11.518,2.01184615385
167,2001-12-11,12.0,12.43,11.78,12.24,13976800,9.71884615385,11.594,1.8751538461500008
168,2001-12-12,12.43,12.5,11.63,11.91,8075100,9.90807692308,11.626,1.7179230769199982
169,2001-12-13,11.54,11.8,10.8,10.89,7746200,10.055769230800001,11.6,1.5442307691999986
170,2001-12-14,11.1,11.2,10.07,11.0,9831900,10.1930769231,11.568,1.3749230769
171,2001-12-17,11.1,11.14,10.18,10.81,8214800,10.340769230800001,11.6,1.2592307691999984
172,2001-12-18,11.05,11.36,10.62,10.86,7294100,10.4846153846,11.493,1.008384615400001
173,2001-12-19,10.73,11.15,10.51,10.71,6915000,10.6253846154,11.388,0.7626153846000001
174,2001-12-20,10.57,10.83,10.1,10.15,7783500,10.7353846154,11.193,0.4576153846000004
175,2001-12-21,10.31,11.06,10.0,10.0,13237200,10.755,11.022,0.26699999999999946
176,2001-12-24,10.15,10.22,9.51,9.83,6124100,10.785,10.84,0.054999999999999716
177,2001-12-26,10.97,11.29,10.87,11.1,17961500,10.8676923077,10.726,-0.1416923077000014
178,2001-12-27,11.33,11.49,10.57,10.6,10478100,10.9219230769,10.595,-0.3269230769
179,2001-12-28,10.91,11.08,10.69,10.9,10193000,11.0103846154,10.595999999999998,-0.4143846154000013
180,2001-12-31,11.07,11.19,10.63,10.82,5699200,11.0880769231,10.578,-0.5100769230999997
181,2002-01-02,10.94,11.0,10.49,10.96,6417100,11.1603846154,10.593,-0.5673846154
182,2002-01-03,11.13,11.94,11.05,11.9,10595700,11.1484615385,10.697,-0.4514615384999985
183,2002-01-04,12.02,12.4,11.95,12.25,11531600,11.178076923099999,10.851,-0.3270769230999999
184,2002-01-07,12.08,12.52,12.08,12.34,11445900,11.2069230769,11.07,-0.1369230769000005
185,2002-01-08,12.25,12.32,11.75,11.85,5811800,11.233846153800002,11.255,0.021153846199998938
186,2002-01-09,11.96,12.17,11.3,11.53,10806900,11.241923076900001,11.425,0.1830769230999998
187,2002-01-10,11.66,11.67,10.85,11.04,7822300,11.2630769231,11.419,0.15592307690000062
188,2002-01-11,11.03,11.34,10.93,11.03,4133600,11.2284615385,11.462,0.23353846150000024
189,2002-01-14,10.8,10.83,10.09,10.11,5826100,11.165,11.383,0.218
190,2002-01-15,10.34,10.42,10.14,10.29,4993900,11.0953846154,11.33,0.23461538459999964
191,2002-01-16,10.01,10.01,9.0,9.13,14476200,10.996153846199999,11.147,0.15084615380000166
192,2002-01-17,9.8,9.85,9.4,9.74,16289900,10.9226923077,10.931,0.008307692299998948
193,2002-01-18,9.6,10.55,9.39,10.16,10361700,10.8426923077,10.722,-0.12069230769999885
194,2002-01-22,12.75,12.8,12.15,12.6,55722500,10.869230769200001,10.748,-0.12123076920000207
195,2002-01-23,12.49,12.6,11.9,12.47,17835400,10.93,10.81,-0.11999999999999922
196,2002-01-24,12.75,14.06,12.71,14.01,23153800,11.0457692308,11.058,0.012230769200000324
197,2002-01-25,13.56,15.39,13.39,14.44,30161300,11.1853846154,11.398,0.2126153845999994
198,2002-01-28,14.86,15.77,14.76,15.5,22304500,11.3638461538,11.845,0.4811538461999998
199,2002-01-29,15.54,15.55,13.97,14.22,19933700,11.4988461538,12.255999999999998,0.7571538461999978
200,2002-01-30,13.98,14.25,13.2,13.9,14650400,11.643076923099999,12.617,0.973923076900002
201,2002-01-31,14.14,14.49,13.41,14.19,10144000,11.8042307692,13.123,1.3187692307999992
202,2002-02-01,14.07,14.09,13.35,13.73,7629700,11.9542307692,13.522,1.5677692307999995
203,2002-02-04,12.91,13.09,12.43,12.53,18911800,12.0092307692,13.759,1.7497692308
204,2002-02-05,11.98,12.29,11.16,11.5,14174200,12.0438461538,13.649,1.6051538462000003
205,2002-02-06,11.9,12.0,11.15,11.26,8706200,12.0576923077,13.528,1.4703076922999987
206,2002-02-07,11.25,11.85,11.06,11.24,7113000,12.073846153800002,13.251,1.1771538461999975
207,2002-02-08,11.51,12.67,11.5,12.52,5930000,12.1338461538,13.059,0.9251538462000006
208,2002-02-11,12.64,13.5,12.54,13.3,9390200,12.187692307699999,12.839,0.6513076923000014
209,2002-02-12,13.03,13.24,12.5,12.9,7398900,12.2126923077,12.707,0.4943076923000014
210,2002-02-13,13.1,13.33,13.06,13.29,5980200,12.2492307692,12.646,0.3967692307999986
211,2002-02-14,13.34,14.26,13.3,13.88,8805600,12.3273076923,12.615,0.2876923077000004
212,2002-02-15,13.91,14.04,13.27,13.41,7239500,12.3996153846,12.583,0.1833846153999996
213,2002-02-19,12.95,13.84,12.8,13.01,8101700,12.4753846154,12.630999999999998,0.15561538459999902
214,2002-02-20,13.19,13.4,12.15,12.96,7936800,12.549615384600001,12.777,0.2273846154000001
215,2002-02-21,12.91,13.65,12.9,13.26,8201600,12.6707692308,12.977,0.3062307692000008
216,2002-02-22,13.05,13.23,12.7,13.07,7640400,12.7776923077,13.16,0.3823076922999995
217,2002-02-25,13.09,13.75,13.0,13.73,5714100,12.9546153846,13.281,0.3263846153999985
218,2002-02-26,13.51,14.49,13.45,14.4,8127200,13.1338461538,13.390999999999998,0.2571538461999978
219,2002-02-27,14.55,14.73,14.12,14.27,8363500,13.2919230769,13.528,0.23607692309999884
220,2002-02-28,14.29,14.75,13.93,14.1,5817700,13.3496153846,13.609000000000002,0.2593846154000019
221,2002-03-01,14.13,15.4,14.12,15.39,9654700,13.4619230769,13.76,0.2980769231
222,2002-03-04,15.42,16.49,15.4,16.48,13629700,13.5569230769,14.067,0.5100769230999997
223,2002-03-05,16.0,16.68,14.95,15.97,7778300,13.6157692308,14.363,0.7472307691999998
224,2002-03-06,14.82,16.59,14.82,16.33,14084300,13.6476923077,14.7,1.0523076922999994
225,2002-03-07,16.41,16.95,15.4,15.62,9002100,13.7015384615,14.936,1.2344615384999995
226,2002-03-08,16.25,16.96,15.93,16.35,9319100,13.7957692308,15.264,1.4682307692000016
227,2002-03-11,16.04,16.88,15.86,16.71,6556500,13.892692307699999,15.562,1.669307692300002
228,2002-03-12,16.35,16.59,16.04,16.31,5534000,13.991923076900001,15.753,1.7610769230999992
229,2002-03-13,16.05,16.34,15.64,15.74,4777400,14.1153846154,15.9,1.7846153846000004
230,2002-03-14,14.99,15.5,14.28,14.48,14981300,14.23,15.938,1.7079999999999984
231,2002-03-15,14.27,14.29,13.55,14.03,12234400,14.336538461500002,15.802,1.4654615384999978
232,2002-03-18,14.15,15.28,14.14,15.01,7926700,14.481538461500001,15.655,1.173461538499998
233,2002-03-19,15.15,15.4,14.56,14.66,4641300,14.563846153800002,15.524,0.960153846199999
234,2002-03-20,14.48,15.13,14.3,14.5,6183900,14.61,15.341,0.7309999999999999
235,2002-03-21,14.62,15.24,14.56,15.17,5511100,14.6973076923,15.296,0.5986923076999986
236,2002-03-22,15.12,15.63,15.1,15.53,5104400,14.7834615385,15.214,0.4305384615000012
237,2002-03-25,15.47,15.73,14.72,14.74,4887500,14.8165384615,15.017,0.2004615385000008
238,2002-03-26,14.64,15.45,14.55,14.83,4884300,14.871153846199999,14.869000000000002,-0.0021538461999970338
239,2002-03-27,13.9,14.35,13.7,14.25,8107400,14.9188461538,14.72,-0.19884615379999995
240,2002-03-28,14.4,14.65,14.25,14.3,3026800,14.9703846154,14.702,-0.2683846154000005
241,2002-04-01,14.28,14.8,14.14,14.8,4687400,15.0296153846,14.779000000000002,-0.2506153845999979
242,2002-04-02,14.64,15.09,14.19,14.25,4717100,15.075,14.703,-0.3719999999999999
243,2002-04-03,14.37,14.45,13.6,13.67,4429700,15.0726923077,14.604,-0.4686923076999996
244,2002-04-04,13.73,13.8,13.23,13.54,5471400,15.039615384600001,14.508,-0.531615384600002
245,2002-04-05,13.67,14.04,13.31,13.5,4327600,15.01,14.341,-0.6690000000000005
246,2002-04-08,12.97,13.98,12.96,13.95,5053300,15.004230769200001,14.183,-0.8212307692000014
247,2002-04-09,14.07,14.59,13.52,13.6,6359600,14.9353846154,14.069,-0.8663846153999994
248,2002-04-10,13.76,14.0,13.05,13.48,5126500,14.82,13.934,-0.8859999999999992
249,2002-04-11,13.28,13.28,12.52,12.74,5838400,14.6957692308,13.783,-0.9127692308000004
250,2002-04-12,12.9,13.61,12.85,13.31,5306400,14.5796153846,13.684,-0.8956153845999992
251,2002-04-15,13.42,14.1,13.35,13.89,4716600,14.5130769231,13.593,-0.9200769231
252,2002-04-16,14.18,14.29,13.72,14.01,3599400,14.4230769231,13.569,-0.8540769230999992
253,2002-04-17,14.24,15.0,14.24,14.82,7414300,14.3503846154,13.684,-0.6663846153999984
254,2002-04-18,14.7,14.86,13.95,14.26,3737300,14.2715384615,13.755999999999998,-0.515538461500002
255,2002-04-19,14.38,14.74,14.15,14.53,3694400,14.225,13.859000000000002,-0.3659999999999979
256,2002-04-22,14.58,14.85,14.15,14.31,5250300,14.2184615385,13.895,-0.3234615385000001
257,2002-04-23,14.35,14.75,13.88,14.06,6599500,14.2196153846,13.941,-0.2786153846000019
258,2002-04-24,15.23,16.92,15.05,16.79,33344000,14.2880769231,14.272,-0.016076923099999973
259,2002-04-25,16.51,17.05,16.41,16.82,11519000,14.371153846199999,14.68,0.30884615380000113
260,2002-04-26,16.86,17.0,16.32,16.91,7795800,14.4638461538,15.04,0.5761538461999987
261,2002-04-29,16.75,17.0,15.9,16.18,8342400,14.5026923077,15.269,0.7663076922999998
262,2002-04-30,16.13,16.76,15.93,16.69,6368700,14.5473076923,15.537,0.9896923077000004
263,2002-05-01,16.55,17.05,16.42,16.49,7681400,14.6146153846,15.704,1.0893846154000002
264,2002-05-02,16.43,16.65,16.25,16.32,4718200,14.6719230769,15.91,1.2380769230999995
265,2002-05-03,16.23,16.4,15.75,16.05,5096000,14.7411538462,16.062,1.3208461538000016
266,2002-05-06,15.94,16.49,15.75,16.12,5170200,14.811153846199998,16.243,1.4318461538000005
267,2002-05-07,16.11,16.35,16.03,16.11,5281400,14.8615384615,16.448,1.5864615385
268,2002-05-08,16.55,17.46,16.5,17.32,7643800,14.9796153846,16.500999999999998,1.521384615399997
269,2002-05-09,17.12,18.23,17.1,17.73,10850000,15.1357692308,16.592,1.4562307691999994
270,2002-05-10,17.89,17.96,16.8,16.94,7522300,15.266538461500001,16.595,1.3284615384999974
271,2002-05-13,17.17,17.63,16.85,17.32,6606500,15.413461538499998,16.709,1.2955384615000014
272,2002-05-14,18.04,19.45,18.02,18.81,14486400,15.6003846154,16.921,1.3206153846
273,2002-05-15,18.68,20.4,18.35,19.94,12762500,15.844230769200001,17.266,1.4217692307999972
274,2002-05-16,19.51,19.95,19.29,19.61,7768000,16.08,17.595,1.5150000000000006
275,2002-05-17,19.97,20.0,18.81,19.16,6326000,16.3269230769,17.906,1.5790769230999968
276,2002-05-20,18.8,19.48,18.77,19.39,8386100,16.5607692308,18.233,1.6722307692000022
277,2002-05-21,19.54,19.8,18.55,18.76,7342700,16.7480769231,18.498,1.7499230769
278,2002-05-22,18.67,19.13,18.22,18.75,5039500,16.9303846154,18.641,1.7106153845999967
279,2002-05-23,18.84,19.55,18.61,19.45,5601500,17.1084615385,18.813,1.7045384615000003
