,Date,Open,High,Low,Close,Volume,movel_10,movel_26,MACD
43,2016-11-17,109.81,110.35,108.83,109.95,26964598,109.01700000000005,112.95076923076917,-3.9337692307691157
44,2016-11-18,109.72,110.54,109.66,110.06,28428917,109.13900000000005,112.68461538461533,-3.5456153846152745
45,2016-11-21,110.12,111.99,110.01,111.73,29264571,109.27100000000004,112.45769230769224,-3.186692307692198
46,2016-11-22,111.95,112.42,111.4,111.8,25965534,109.34500000000006,112.2365384615384,-2.891538461538346
47,2016-11-23,111.36,111.51,110.33,111.23,27426394,109.38000000000007,111.9965384615384,-2.6165384615383402
48,2016-11-25,111.47,111.87,110.95,111.79,11475922,109.78000000000006,111.79153846153841,-2.0115384615383505
49,2016-11-28,111.43,112.46,111.39,111.57,27193983,110.09400000000005,111.58038461538457,-1.486384615384523
50,2016-11-29,110.78,112.03,110.07,111.46,28528750,110.66900000000005,111.38269230769227,-0.713692307692213
51,2016-11-30,111.6,112.2,110.27,110.52,36162258,111.01000000000006,111.1084615384615,-0.0984615384614358
52,2016-12-01,110.36,110.94,109.03,109.49,37086862,110.96000000000006,110.77153846153841,0.18846153846165237
53,2016-12-02,109.17,110.09,108.85,109.9,26527997,110.95500000000007,110.55269230769225,0.40230769230781505
54,2016-12-05,110.0,110.03,108.25,109.11,34324540,110.86000000000006,110.3461538461538,0.5138461538462593
55,2016-12-06,109.5,110.36,109.19,109.95,26195462,110.68200000000006,110.2011538461538,0.48084615384625806
56,2016-12-07,109.26,111.19,109.16,111.03,29998719,110.60500000000006,110.10461538461534,0.5003846153847178
57,2016-12-08,110.86,112.43,110.6,112.12,27068316,110.69400000000005,110.12884615384611,0.5651538461539332
58,2016-12-09,112.31,114.7,112.31,113.95,34402627,110.91000000000005,110.21961538461534,0.6903846153847155
59,2016-12-12,113.29,115.0,112.49,113.3,26374377,111.08300000000006,110.35307692307688,0.7299230769231713
60,2016-12-13,113.84,115.92,113.75,115.19,43733811,111.45600000000006,110.59730769230765,0.858692307692408
61,2016-12-14,115.04,116.2,114.98,115.19,34031834,111.92300000000007,110.78115384615381,1.1418461538462594
62,2016-12-15,115.38,116.73,115.23,115.82,46524544,112.55600000000007,110.96423076923074,1.59176923076933
